This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"MO-FSA-059","BUFFALO 1.0",-93.1046,37.6322,359,"COCORAHS","115408"
"MO-FSA-125","VIENNA 4.3 N",-91.9825,38.2428,241,"COCORAHS","115413"
"MO-FSA-201","LAMBERT 0.8",-89.5421,37.0912,99,"COCORAHS","115416"
"MO-FSA-019","COLUMBIA 1.3",-92.3443,38.9669,232,"COCORAHS","115421"
"MO-FSA-065","SALEM 1.8 NW",-91.5535,37.6605,344,"COCORAHS","115423"
"MO-FSA-049","PLATTSBURG 0",-94.4740,39.5647,288,"COCORAHS","115428"
"MO-FSA-129","PRINCETON 1.",-93.5769,40.4162,297,"COCORAHS","115429"
"MO-FSA-035","VAN BUREN 7.",-91.1104,36.9382,199,"COCORAHS","115431"
"MO-FSA-011","LAMAR 0.3 ES",-94.2683,37.4925,295,"COCORAHS","115432"
"MO-FSA-131","IBERIA 5.6 N",-92.2358,38.1564,277,"COCORAHS","115437"
"MO-FSA-025","KINGSTON 0.1",-94.0396,39.6429,277,"COCORAHS","115438"
"MO-FSA-197","LANCASTER 0.",-92.5269,40.5209,287,"COCORAHS","115440"
"MO-FSA-199","MEMPHIS 0.1",-92.1694,40.4594,242,"COCORAHS","115441"
"MO-FSA-031","JACKSON 1.0",-89.6666,37.3693,133,"COCORAHS","115451"
"MO-FSA-039","STOCKTON 0.2",-93.7986,37.6984,291,"COCORAHS","115455"
"MO-FSA-119","ANDERSON 3.2",-94.4739,36.6956,334,"COCORAHS","115459"
"MO-FSA-051","JEFFERSON CI",-92.1376,38.5598,189,"COCORAHS","115460"
"MO-FSA-055","STEELVILLE 1",-91.2654,37.8401,282,"COCORAHS","115466"
"MO-FSA-099","HILLSBORO 0.",-90.5689,38.2246,256,"COCORAHS","115469"
"MO-FSA-211","MILAN 1.2 SW",-93.1378,40.1893,297,"COCORAHS","115470"
"MO-FSA-079","TRENTON 1.2",-93.6046,40.0982,255,"COCORAHS","115471"
"MO-FSA-105","LEBANON 1.3",-92.6366,37.6675,390,"COCORAHS","115475"
"MO-FSA-205","SHELBYVILLE",-92.0366,39.8038,231,"COCORAHS","115479"
"FILL011","GRAFTON 3.2",-97.6917,40.5866,510,"COCORAHS","115488"
"BUTL011","BELLWOOD 5.8",-97.3465,41.3221,451,"COCORAHS","115496"
"IN-LP-2","WANATAH 4.4",-86.8096,41.4087,217,"COCORAHS","115501"
"NM-GR-4","BAYARD 8.9 E",-108.0040,32.8230,1970,"COCORAHS","115505"
"IN-MR-13","SPEEDWAY 6.2",-86.2810,39.7067,243,"COCORAHS","115509"
"MO-BN-12","COLUMBIA 6.9",-92.4485,38.9864,206,"COCORAHS","115517"
"MO-JH-1","HOLDEN 6.2 S",-93.9869,38.6234,263,"COCORAHS","115518"
"THAY018","HEBRON 0.6 E",-97.5764,40.1710,473,"COCORAHS","115526"
"HOWA007","WOLBACH 6.3",-98.3255,41.3219,574,"COCORAHS","115527"
"IN-JS-7","RENSSELAER 1",-87.1586,40.9085,209,"COCORAHS","115538"
"IN-HT-1","HUNTINGTON 0",-85.5112,40.8802,241,"COCORAHS","115547"
"IN-MR-16","INDIANAPOLIS",-86.1563,39.7312,216,"COCORAHS","115551"
"PA-CB-12","BOWMANSTOWN",-75.7113,40.7790,159,"COCORAHS","115556"
"IN-EL-3","MIDDLEBURY 2",-85.7602,41.6624,278,"COCORAHS","115579"
"MO-ND-2","CONCEPTION J",-94.6872,40.2657,317,"COCORAHS","115591"
"IN-FD-2","GALENA 4.3 E",-85.8704,38.3803,285,"COCORAHS","115597"
"MO-CD-2","STOCKTON 2.5",-93.7867,37.7322,258,"COCORAHS","115600"
"MO-RN-4","MOBERLY 0.8",-92.4504,39.4170,263,"COCORAHS","115601"
"IN-JF-1","HANOVER 1.4",-85.4727,38.6960,232,"COCORAHS","115607"
"MO-LW-3","AURORA 2.7 S",-93.7188,36.9306,445,"COCORAHS","115621"
"MO-CM-2","BRUMLEY 5.6",-92.5478,38.0219,226,"COCORAHS","115651"
"VA-LN-1","URBANNA 6.2",-76.5177,37.7170,27,"COCORAHS","115672"
"IN-OW-6","GOSPORT 4.0",-86.7300,39.3200,177,"COCORAHS","115678"
"HOLT001","ONEILL 0.6 W",-98.6583,42.4604,610,"COCORAHS","115683"
"MO-LN-1","LINNEUS 2.5",-93.1473,39.8576,250,"COCORAHS","115687"
"MO-PS-2","GREEN RIDGE",-93.4111,38.6247,276,"COCORAHS","115688"
"KS-FO-7","DODGE CITY 1",-100.0294,37.7370,766,"COCORAHS","115692"
"IN-HM-5","CARMEL 1.5 W",-86.1369,39.9685,257,"COCORAHS","115695"
"SARP006","BELLEVUE 3.3",-95.9386,41.1056,326,"COCORAHS","115734"
"MO-BY-3","SELIGMAN 3.0",-93.9382,36.5665,451,"COCORAHS","115740"
"PIER007","PIERCE 2.6 N",-97.5104,42.2342,497,"COCORAHS","115747"
"CUMI008","BEEMER 0.2 E",-96.8078,41.9301,417,"COCORAHS","115756"
"JOHN005","STERLING 3.1",-96.3216,40.4431,365,"COCORAHS","115763"
"PAWN004","STEINAUER 5.",-96.1401,40.2182,343,"COCORAHS","115764"
"ADAM022","HASTINGS 2.2",-98.4299,40.5936,597,"COCORAHS","115765"
"JOHN003","ELK CREEK 3.",-96.1986,40.2912,361,"COCORAHS","115769"
"WY-CV-11","LOST SPRINGS",-105.0635,42.9042,1546,"COCORAHS","115776"
"NEMA001","AUBURN 0.5 S",-95.8337,40.3878,298,"COCORAHS","115777"
"MD-HR-4","HAVRE DE GRA",-76.1658,39.5722,125,"COCORAHS","115785"
"CEDA002","ST. HELENA 4",-97.3027,42.7652,401,"COCORAHS","115792"
"NEMA002","BROWNVILLE 0",-95.6601,40.3956,291,"COCORAHS","115799"
"RICH001","HUMBOLDT 2.2",-95.9726,40.1399,319,"COCORAHS","115800"
"OTOE005","COOK 0.9 N",-96.1657,40.5233,337,"COCORAHS","115803"
"JOHN009","STERLING 3.3",-96.4384,40.4471,367,"COCORAHS","115807"
"RICH003","DAWSON 2.5 S",-95.8073,40.0997,285,"COCORAHS","115809"
"KS-RS-3","DORRANCE 6.1",-98.5778,38.7588,564,"COCORAHS","115814"
"RICH004","VERDON 3.9 N",-95.7083,40.2048,332,"COCORAHS","115823"
"KS-SG-2","MAIZE 5.7 S",-97.4797,37.6916,416,"COCORAHS","115828"
"KS-SG-3","MAIZE 3.4 SS",-97.4786,37.7248,414,"COCORAHS","115829"
"RICH005","HUMBOLDT 4.6",-95.9630,40.2292,357,"COCORAHS","115833"
"NM-CL-6","ANGEL FIRE 0",-105.2767,36.3877,2595,"COCORAHS","115835"
"LANC015","PANAMA 1.3 S",-96.4922,40.5847,434,"COCORAHS","115841"
"MO-CF-1","STEELVILLE 5",-91.4377,37.9210,316,"COCORAHS","115852"
"KNOX004","CROFTON 0.7",-97.4985,42.7382,430,"COCORAHS","115857"
"MO-BN-18","COLUMBIA 4.9",-92.3653,39.0179,219,"COCORAHS","115865"
"OK-CN-1","MUSTANG 0.2",-97.7206,35.3906,405,"COCORAHS","115866"
"DOUG006","OMAHA 2.9 W",-95.9927,41.2658,366,"COCORAHS","115886"
"BOX_001","ALLIANCE 7.4",-102.9518,42.1911,1250,"COCORAHS","115893"
"RICH007","FALLS CITY 5",-95.5256,40.1164,303,"COCORAHS","115900"
"MD-HR-6","KINGSVILLE 2",-76.3948,39.4809,124,"COCORAHS","115936"
"KS-BA-4","MEDICINE LOD",-98.5879,37.2840,458,"COCORAHS","115949"
"IN-PT-3","VALPARAISO 2",-87.0875,41.4674,220,"COCORAHS","115957"
"SARP007","OMAHA 6.4 SS",-95.9838,41.1735,319,"COCORAHS","115962"
"LOGA005","STAPLETON 7.",-100.3959,41.4078,926,"COCORAHS","115970"
"KS-DG-3","LAWRENCE 2.9",-95.2989,38.9884,304,"COCORAHS","115994"
"IN-WK-5","BOONVILLE 2.",-87.2758,38.0805,143,"COCORAHS","116008"
"IN-VN-9","EVANSVILLE 5",-87.6449,38.0156,178,"COCORAHS","116013"
"VALL015","ORD 0.4 SSE",-98.9241,41.5983,630,"COCORAHS","116031"
"NM-BR-66","SANDIA HEIGH",-106.5014,35.1198,1765,"COCORAHS","116044"
"MD-PG-37","BRANDYWINE 6",-76.7398,38.6655,45,"COCORAHS","116050"
"OK-NB-1","BILLINGS 4.1",-97.4219,36.4753,297,"COCORAHS","116054"
"NM-SN-26","RIO RANCHO 5",-106.6013,35.3380,1635,"COCORAHS","116056"
"IN-WH-2","BURNETTSVILL",-86.6525,40.8977,213,"COCORAHS","116058"
"IN-WK-12","BOONVILLE 1.",-87.2739,38.0649,142,"COCORAHS","116060"
"NM-OT-37","CLOUDCROFT 0",-105.7337,32.9502,2707,"COCORAHS","116061"
"MD-CR-5","TANEYTOWN 4.",-77.1117,39.6942,170,"COCORAHS","116063"
"PA-BK-5","PERKASIE 1.6",-75.2862,40.3483,120,"COCORAHS","116064"
"HOWA009","ELBA 8.0 WNW",-98.7126,41.3230,613,"COCORAHS","116074"
"NM-BR-72","SOUTH VALLEY",-106.7084,34.9619,1495,"COCORAHS","116079"
"PA-CB-16","JIM THORPE 1",-75.7332,40.8858,324,"COCORAHS","116084"
"IN-EL-8","WAKARUSA 2.4",-85.9933,41.5655,256,"COCORAHS","116086"
"PERK021","ELSIE 3.5 SS",-101.4038,40.7981,997,"COCORAHS","116096"
"NM-SF-13","SANTA FE 1.3",-105.9739,35.6690,2077,"COCORAHS","116098"
"NM-GR-6","SILVER CITY",-108.2837,32.8188,1885,"COCORAHS","116102"
"IN-OH-1","AURORA 3.6 S",-84.8873,39.0154,224,"COCORAHS","116106"
"PA-CB-18","LEHIGHTON 3.",-75.7736,40.8119,183,"COCORAHS","116116"
"MO-TX-7","HOUSTON 4.5",-91.8897,37.2896,414,"COCORAHS","116128"
"KS-BA-6","COATS 6.6 WS",-98.9309,37.4666,578,"COCORAHS","116129"
"OTOE009","SYRACUSE 2.0",-96.2243,40.6564,342,"COCORAHS","116158"
"WEBS013","RED CLOUD 4.",-98.4366,40.0891,517,"COCORAHS","116173"
"NM-DA-116","MESILLA 2.3",-106.7668,32.2718,1178,"COCORAHS","116185"
"NEMA009","JOHNSON 1.7",-95.9664,40.4057,382,"COCORAHS","116193"
"NM-BR-82","ALBUQUERQUE",-106.6110,35.0718,1599,"COCORAHS","116194"
"NM-VL-21","BOSQUE FARMS",-106.7015,34.8695,1485,"COCORAHS","116197"
"KS-FO-10","DODGE CITY 1",-99.9994,37.7670,796,"COCORAHS","116199"
"MO-ML-1","ELDON 3.8 NW",-92.6308,38.3861,272,"COCORAHS","116202"
"NM-DA-117","LAS CRUCES 4",-106.7270,32.2786,1244,"COCORAHS","116217"
"KS-WS-3","BARNES 0.2 N",-96.8729,39.7144,409,"COCORAHS","116241"
"IN-PT-12","VALPARAISO 4",-87.1124,41.4345,236,"COCORAHS","116246"
"IN-PT-18","HEBRON 3.7 N",-87.1623,41.3671,223,"COCORAHS","116252"
"TX-CMR-1","RANCHO VIEJO",-97.5465,26.0344,16,"COCORAHS","116279"
"NM-DA-125","LAS CRUCES 4",-106.7331,32.2788,1230,"COCORAHS","116289"
"WY-CM-9","WESTON 10.9",-105.2674,44.7878,1121,"COCORAHS","116309"
"OK-GT-1","HUNTER 6.0 N",-97.6036,36.6361,318,"COCORAHS","116374"
"IN-AL-5","HUNTERTOWN 2",-85.1242,41.2144,258,"COCORAHS","116409"
"IN-HW-3","KOKOMO 4.6 E",-86.0508,40.4528,258,"COCORAHS","116415"
"TX-GV-5","FRIENDSWOOD",-95.2072,29.4867,12,"COCORAHS","116435"
"TX-DA-4","ROWLETT 2.3",-96.5769,32.9321,165,"COCORAHS","116437"
"MD-BL-13","JACKSONVILLE",-76.5446,39.5362,149,"COCORAHS","116439"
"IN-AL-7","FORT WAYNE 9",-85.0029,40.9915,248,"COCORAHS","116440"
"MO-SL-4","KIRKWOOD 1.6",-90.4243,38.5580,194,"COCORAHS","116445"
"THOM010","THEDFORD 6.3",-100.4567,41.9760,879,"COCORAHS","116453"
"SHER005","RUSHVILLE 7.",-102.4964,42.6149,1155,"COCORAHS","116469"
"NM-DA-138","LAS CRUCES 3",-106.7298,32.3747,1312,"COCORAHS","116483"
"NM-DA-144","LAS CRUCES 2",-106.7892,32.3272,1187,"COCORAHS","116488"
"DAWE010","HAY SPRINGS",-102.8125,42.6256,1214,"COCORAHS","116490"
"WY-TT-9","JACKSON 12.3",-110.6253,43.6215,2031,"COCORAHS","116492"
"OK-BL-1","GEARY 9.8 WN",-98.4744,35.6848,531,"COCORAHS","116493"
"NM-GR-9","SILVER CITY",-108.4670,32.6854,1801,"COCORAHS","116494"
"OK-MR-1","SULPHUR 2.5",-97.0176,34.4913,311,"COCORAHS","116497"
"WY-PK-13","POWELL 3.9 E",-108.6879,44.7825,1307,"COCORAHS","116502"
"KS-TH-17","COLBY 1.3 NE",-101.0280,39.4003,954,"COCORAHS","116507"
"CHER018","MERRIMAN 5.3",-101.7119,42.9955,1005,"COCORAHS","116526"
"IN-ML-6","PLYMOUTH 2.5",-86.3568,41.3297,248,"COCORAHS","116539"
"IN-MN-7","BLOOMINGTON",-86.6305,39.2083,254,"COCORAHS","116542"
"KS-HM-5","SYRACUSE 7.2",-101.8714,37.9376,1029,"COCORAHS","116548"
"IL-TZ-1","MORTON 1.0 S",-89.4706,40.5974,215,"COCORAHS","116554"
"IL-GY-1","CARBON HILL",-88.2981,41.3414,160,"COCORAHS","116556"
"IN-KS-7","SYRACUSE 3.0",-85.6952,41.4068,261,"COCORAHS","116570"
"KS-OS-4","OSAGE CITY 5",-95.8872,38.5791,372,"COCORAHS","116587"
"KS-OS-5","OSAGE CITY 0",-95.8213,38.6214,335,"COCORAHS","116588"
"IN-FL-3","ROCHESTER 2.",-86.2293,41.0852,233,"COCORAHS","116598"
"KS-CD-1","JAMESTOWN 2.",-97.8920,39.6250,436,"COCORAHS","116603"
"IL-KN-2","ELGIN 2.3 WN",-88.3294,42.0531,251,"COCORAHS","116624"
"IN-LK-15","DYER 1.0 WNW",-87.5248,41.5067,192,"COCORAHS","116678"
"IL-KN-4","SUGAR GROVE",-88.4478,41.7762,218,"COCORAHS","116682"
"IL-SG-4","RIVERTON 1.9",-89.5754,39.8535,176,"COCORAHS","116686"
"KS-OS-6","QUENEMO 7.1",-95.5095,38.6819,324,"COCORAHS","116700"
"IL-KN-5","BATAVIA 0.7",-88.3144,41.8482,221,"COCORAHS","116716"
"IL-CK-12","BRIDGEVIEW 1",-87.8173,41.7550,188,"COCORAHS","116717"
"IL-CK-14","CHICAGO 5.5",-87.5903,41.8008,183,"COCORAHS","116726"
"IN-LP-7","LA PORTE 1.6",-86.7343,41.5904,254,"COCORAHS","116741"
"MO-SS-7","O'FALLON 0.9",-90.7149,38.7967,181,"COCORAHS","116754"
"MO-CD-4","STOCKTON 5.6",-93.8049,37.6156,320,"COCORAHS","116762"
"IL-LS-1","OTTAWA 1.3 N",-88.8566,41.3633,185,"COCORAHS","116763"
"IL-MCL-2","ARROWSMITH 1",-88.6196,40.4712,268,"COCORAHS","116765"
"IL-MY-1","NOKOMIS 4.5",-89.3455,39.3470,196,"COCORAHS","116804"
"IN-BW-5","COLUMBUS 0.4",-85.9202,39.2081,193,"COCORAHS","116807"
"IL-VR-4","HENNING 3.4",-87.6656,40.2647,208,"COCORAHS","116811"
"VA-MX-1","WHITE STONE",-76.4437,37.5370,30,"COCORAHS","116823"
"MO-BY-5","PURDY 4.8 SS",-93.9400,36.7500,441,"COCORAHS","116831"
"VA-SH-2","STRASBURG 3.",-78.3506,39.0422,226,"COCORAHS","116835"
"SHEM012","LITCHFIELD 1",-99.1407,41.1940,660,"COCORAHS","116837"
"OK-CV-34","NORMAN 9.2 E",-97.2772,35.2290,336,"COCORAHS","116852"
"IN-HW-9","BURLINGTON 5",-86.3262,40.5470,239,"COCORAHS","116858"
"KS-KM-2","PENALOSA 0.4",-98.3193,37.7209,527,"COCORAHS","116860"
"VA-BD-1","BIG ISLAND 2",-79.4018,37.5435,289,"COCORAHS","116867"
"KS-RN-5","LANGDON 4.3",-98.2826,37.7996,525,"COCORAHS","116873"
"IL-CN-3","PANA 6.2 NNE",-89.0462,39.4736,195,"COCORAHS","116885"
"KS-RN-7","ANDALE 6.4 W",-97.7399,37.7636,463,"COCORAHS","116888"
"KS-RN-8","PRETTY PRAIR",-98.0134,37.7803,453,"COCORAHS","116891"
"KS-SF-2","STAFFORD 5.9",-98.5080,37.9185,548,"COCORAHS","116893"
"KS-RN-11","SOUTH HUTCHI",-97.9772,37.8787,457,"COCORAHS","116895"
"KS-PR-4","PRESTON 1.2",-98.5366,37.7479,564,"COCORAHS","116901"
"MT-SN-1","ARLEE 16.7 W",-114.3929,47.2953,896,"COCORAHS","116902"
"IL-SG-11","CHATHAM 1.4",-89.6711,39.6688,179,"COCORAHS","116904"
"WY-JN-14","BUFFALO 4.1",-106.7347,44.2839,1604,"COCORAHS","116907"
"MT-SN-2","NOXON 4.2 WN",-115.8500,48.0330,705,"COCORAHS","116909"
"WY-SH-14","SHERIDAN 1.7",-106.9763,44.8122,1176,"COCORAHS","116913"
"IL-KN-9","ELGIN 1.0 S",-88.2885,42.0256,237,"COCORAHS","116985"
"TX-MDN-2","CASTROVILLE",-98.8147,29.4350,313,"COCORAHS","117060"
"MS-PR-1","CARRIERE 3.2",-89.6746,30.6616,45,"COCORAHS","117066"
"IL-HN-1","DALLAS CITY",-91.1467,40.5938,182,"COCORAHS","117067"
"IN-LW-4","MITCHELL 4.1",-86.4011,38.7250,203,"COCORAHS","117069"
"IL-MCL-4","HEYWORTH 0.6",-88.9676,40.3135,234,"COCORAHS","117073"
"MT-FH-2","KALISPELL 10",-114.4642,48.0913,992,"COCORAHS","117080"
"IN-LW-5","BEDFORD 6.5",-86.4074,38.7927,215,"COCORAHS","117081"
"IN-CY-4","JASONVILLE 4",-87.1446,39.1763,168,"COCORAHS","117094"
"KS-TH-18","COLBY 0.6 NN",-101.0509,39.3947,967,"COCORAHS","117097"
"KS-RN-19","PLEVNA 1.4 N",-98.2864,37.9798,518,"COCORAHS","117106"
"MT-VL-3","GLASGOW 10.1",-106.4853,48.0889,658,"COCORAHS","117123"
"IL-CK-36","CHICAGO 4.7",-87.6210,41.8860,191,"COCORAHS","117135"
"IL-MCH-13","BULL VALLEY",-88.3946,42.3245,292,"COCORAHS","117139"
"IL-LK-9","LAKE VILLA 1",-88.0905,42.4031,240,"COCORAHS","117153"
"IL-SG-17","SPRINGFIELD",-89.7289,39.7838,183,"COCORAHS","117155"
"IL-CK-42","MOUNT PROSPE",-87.8967,42.0962,199,"COCORAHS","117162"
"IL-LK-13","LAKE BLUFF 1",-87.8762,42.2825,215,"COCORAHS","117165"
"IL-CP-12","URBANA 0.1 S",-88.2040,40.1067,225,"COCORAHS","117181"
"IL-CK-50","PALOS PARK 1",-87.8631,41.6528,214,"COCORAHS","117192"
"IL-LK-16","BUFFALO GROV",-87.9590,42.1880,213,"COCORAHS","117201"
"MS-LD-8","COLLINSVILLE",-88.8206,32.5498,118,"COCORAHS","117271"
"MS-LD-9","MERIDIAN 2.9",-88.7448,32.3491,93,"COCORAHS","117273"
"VA-FR-4","ROCKY MOUNT",-79.8447,36.9710,326,"COCORAHS","117282"
"PA-BR-14","WYOMISSING 0",-75.9717,40.3283,104,"COCORAHS","117299"
"WA-CM-9","PORT ANGELES",-123.4673,48.0820,267,"COCORAHS","117315"
"KS-SG-27","WICHITA 3.2",-97.3844,37.7196,402,"COCORAHS","117326"
"OK-BC-3","ERICK 0.2 NE",-99.8639,35.2161,629,"COCORAHS","117329"
"WA-PR-33","STEILACOOM 0",-122.5978,47.1739,19,"COCORAHS","117335"
"KS-EW-3","ELLSWORTH 0.",-98.2233,38.7353,483,"COCORAHS","117341"
"NC-CH-6","SILER CITY 2",-79.4805,35.6889,206,"COCORAHS","117342"
"TN-GN-9","BAILEYTON 1.",-82.8419,36.3390,364,"COCORAHS","117344"
"WA-KG-79","SEATTLE 3.0",-122.4082,47.6408,93,"COCORAHS","117355"
"TX-CLL-26","MCKINNEY 1.6",-96.6288,33.1928,184,"COCORAHS","117358"
"GA-DK-9","NORTH DECATU",-84.2914,33.8453,287,"COCORAHS","117360"
"MI-HL-4","JONESVILLE 5",-84.5619,42.0147,365,"COCORAHS","117368"
"TN-MD-1","JACKSON 5.3",-88.8226,35.7103,130,"COCORAHS","117376"
"TX-ZV-15","CRYSTAL CITY",-99.8185,28.6859,184,"COCORAHS","117384"
"NM-DA-170","LAS CRUCES 5",-106.7281,32.2683,1224,"COCORAHS","117389"
"FL-ST-13","THE VILLAGES",-81.9730,28.9003,28,"COCORAHS","117391"
"GA-CE-12","HOLLY SPRING",-84.4896,34.1851,351,"COCORAHS","117411"
"KS-RS-27","RUSSELL 2.4",-98.8746,38.8577,556,"COCORAHS","117412"
"NY-TG-15","BERKSHIRE 1.",-76.2194,42.3191,471,"COCORAHS","117414"
"NC-DS-7","THOMASVILLE",-80.0933,35.8408,256,"COCORAHS","117416"
"WA-WC-19","BELLINGHAM 2",-122.4990,48.7158,32,"COCORAHS","117417"
"GA-CU-3","EVANS 2.1 NN",-82.1580,33.5418,100,"COCORAHS","117418"
"GA-GW-16","LAWRENCEVILL",-84.0349,33.8996,304,"COCORAHS","117420"
"AL-MG-14","SOMERVILLE 2",-86.7744,34.4552,191,"COCORAHS","117421"
"WA-SG-8","ANACORTES 0.",-122.6116,48.4890,66,"COCORAHS","117426"
"KY-RW-3","MOREHEAD 6.4",-83.3449,38.2429,262,"COCORAHS","117428"
"NJ-BG-15","NORTH ARLING",-74.1398,40.7915,18,"COCORAHS","117433"
"NJ-BG-17","GLEN ROCK 0.",-74.1183,40.9511,28,"COCORAHS","117434"
"NJ-BG-18","PALISADES PA",-74.0002,40.8481,21,"COCORAHS","117435"
"UT-SL-47","SALT LAKE CI",-111.8664,40.7751,1392,"COCORAHS","117436"
"TX-HPK-1","CUMBY 5.6 SS",-95.8116,33.0553,165,"COCORAHS","117438"
"FL-CR-12","NAPLES 5.7 S",-81.7221,26.0976,7,"COCORAHS","117445"
"GA-CL-5","TEMPLE 0.7 E",-85.0191,33.7351,354,"COCORAHS","117456"
"SC-RC-4","CHAPIN 4.3 E",-81.2745,34.1701,132,"COCORAHS","117472"
"NC-BC-21","ASHEVILLE 4.",-82.5096,35.6224,917,"COCORAHS","117491"
"FL-DV-33","JACKSONVILLE",-81.8226,30.3044,27,"COCORAHS","117506"
"NY-SC-2","SCOTIA 1.1 N",-73.9748,42.8447,84,"COCORAHS","117527"
"NY-MG-1","FORT PLAIN 0",-74.6264,42.9300,94,"COCORAHS","117528"
"WA-YK-6","SUNNYSIDE 0.",-120.0034,46.3293,231,"COCORAHS","117538"
"TX-HRR-31","FRIENDSWOOD",-95.1821,29.5453,9,"COCORAHS","117574"
"OK-BC-5","SAYRE 5.8 NW",-99.7083,35.3557,628,"COCORAHS","117585"
"NY-CY-8","AUBURN 8.3 S",-76.4867,42.8287,320,"COCORAHS","117587"
"MT-JF-1","BOULDER 0.3",-112.1141,46.2358,1495,"COCORAHS","117598"
"NY-SL-6","HANNAWA FALL",-74.9719,44.6115,171,"COCORAHS","117599"
"WA-YK-7","GRANGER 2.3",-120.1657,46.3721,246,"COCORAHS","117600"
"MD-FR-10","THURMONT 0.8",-77.4050,39.6125,153,"COCORAHS","117612"
"WA-DG-3","EAST WENATCH",-120.2891,47.4352,259,"COCORAHS","117620"
"FL-LE-22","SAINT JAMES",-82.0774,26.4946,0,"COCORAHS","117629"
"MS-LM-2","HATTIESBURG",-89.4372,31.2806,97,"COCORAHS","117630"
"WA-CH-11","WENATCHEE 0.",-120.3269,47.4344,215,"COCORAHS","117654"
"AL-LD-25","FLORENCE 5.4",-87.5698,34.8351,186,"COCORAHS","117658"
"TX-GS-12","HARPER 3.7 S",-99.2926,30.2682,657,"COCORAHS","117665"
"NJ-BG-23","OAKLAND 0.9",-74.2334,41.0191,149,"COCORAHS","117667"
"WA-CH-13","WENATCHEE 1.",-120.3445,47.4192,274,"COCORAHS","117670"
"OR-WS-32","TIGARD 3.2 W",-122.8392,45.4185,146,"COCORAHS","117677"
"WI-WW-2","LAKE GENEVA",-88.4177,42.5917,266,"COCORAHS","117681"
"TX-MCL-7","LORENA 5.5 N",-97.2678,31.4471,176,"COCORAHS","117683"
"NY-MG-2","FONDA 5.2 W",-74.4756,42.9643,291,"COCORAHS","117687"
"WA-OK-5","OROVILLE 1.2",-119.4432,48.9576,298,"COCORAHS","117688"
"WA-KP-23","BREMERTON 2.",-122.6043,47.6013,101,"COCORAHS","117700"
"MD-HW-21","NORTH LAUREL",-76.8434,39.1333,86,"COCORAHS","117723"
"NJ-MS-11","BOONTON 0.6",-74.4141,40.9096,189,"COCORAHS","117726"
"TX-DN-15","SANGER 1.8 W",-97.2063,33.3504,211,"COCORAHS","117728"
"LA-CT-1","SICILY ISLAN",-91.7097,31.8719,22,"COCORAHS","117738"
"GA-TY-1","BUTLER 8.3 N",-84.3091,32.6618,204,"COCORAHS","117751"
"SC-BK-17","GOOSE CREEK",-80.0766,33.0011,17,"COCORAHS","117752"
"VA-FR-6","BOONES MILL",-79.7232,37.1397,248,"COCORAHS","117763"
"NC-MK-15","MOUNT HOLLY",-80.9600,35.3302,222,"COCORAHS","117775"
"AL-LS-15","LESTER 10.5",-87.1698,34.8327,184,"COCORAHS","117797"
"TX-TN-55","FORT WORTH 1",-97.4519,32.8930,206,"COCORAHS","117837"
"TX-GP-14","NEW BERLIN 6",-98.0116,29.4062,185,"COCORAHS","117840"
"NC-GS-6","GASTONIA 3.9",-81.1201,35.2539,212,"COCORAHS","117904"
"MI-BN-5","BUCHANAN 1.3",-86.3890,41.8363,228,"COCORAHS","117914"
"SC-BF-2","HILTON HEAD",-80.7350,32.2529,3,"COCORAHS","117927"
"SC-HM-2","BRUNSON 1.6",-81.1993,32.9029,41,"COCORAHS","117939"
"NY-CR-5","MARATHON 1.0",-76.0437,42.4516,314,"COCORAHS","117943"
"WA-KG-81","RENTON 0.5 S",-122.2019,47.4752,65,"COCORAHS","117951"
"NJ-HN-12","HOLLAND TWP",-75.1045,40.6317,239,"COCORAHS","117955"
"TX-CLL-30","ANNA 3.7 SSW",-96.5827,33.3127,177,"COCORAHS","117967"
"CA-LA-1","GLENDALE 2.4",-118.2947,34.1689,156,"COCORAHS","117988"
"FL-PK-37","LAKELAND 8.7",-82.0424,27.9524,36,"COCORAHS","117994"
"CA-SM-1","PACIFICA 0.3",-122.4825,37.6121,69,"COCORAHS","117997"
"CA-PC-1","SODA SPRINGS",-120.3837,39.3021,2099,"COCORAHS","117998"
"NY-OD-21","ROME 4.8 SSE",-75.4600,43.1600,169,"COCORAHS","118001"
"NY-AB-10","RENSSELAERVI",-74.1475,42.5455,488,"COCORAHS","118002"
"MT-MS-14","MISSOULA 4.4",-114.0997,46.8586,949,"COCORAHS","118004"
"WA-CK-21","VANCOUVER 1.",-122.6399,45.6561,77,"COCORAHS","118018"
"CA-HM-1","ARCATA 1.1 N",-124.0692,40.8809,128,"COCORAHS","118022"
"CA-SA-2","SACRAMENTO 8",-121.3611,38.6350,29,"COCORAHS","118028"
"CA-SS-1","KNIGHTS FERR",-120.7518,37.7892,44,"COCORAHS","118049"
"CA-MT-3","LOCKWOOD 3.6",-121.1174,35.9808,360,"COCORAHS","118052"
"CA-SC-3","SUNNYVALE 1.",-122.0042,37.3647,26,"COCORAHS","118062"
"VA-FX-40","VIENNA 3.3 N",-77.2638,38.9475,109,"COCORAHS","118066"
"CA-KN-1","INYOKERN 9.4",-117.9782,35.6345,1316,"COCORAHS","118101"
